"subjectId" "activity" "domain" "signal" "instrument" "jerk_ind" "estimate_func" "axis" "mean"
13 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0355124856836735
13 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0902687401836735
13 "SITTING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0823432026610204
13 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.985844263265306
13 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.979668456122449
13 "SITTING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.966896414285714
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.095919848877551
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.041036688077551
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0466121595938776
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.991371016938775
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.991773350204082
13 "SITTING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.989861382040816
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.92557651244898
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" 0.101769752489796
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" 0.0757773858163265
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.981379112653061
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.951353064693878
13 "SITTING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.930979556938776
13 "SITTING" NA NA NA NA NA NA -0.761422042814471
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.989425965614035
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.959427618245614
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.97756730122807
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" 0.0328062514403509
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.0303584248157895
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.087427326231579
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.991817705263158
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.947179813157895
13 "STANDING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.964048080877193
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.988198276666667
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.977752775438597
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.98460855877193
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" 0.237964693460702
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.047896000245614
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" 0.106886230594386
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.988185112807018
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.979412252631579
13 "STANDING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.987871530526316
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.957154108421053
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.97291308
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.974394378070175
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.25106304754386
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.170676014929825
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.0652523063612105
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.955818411578947
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.97142515122807
13 "STANDING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.97553326754386
13 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.277758431052632
13 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0167891993964912
13 "STANDING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.112124137754386
13 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.991020759298246
13 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.949422439473684
13 "STANDING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.967538031754386
13 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0758630962280702
13 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.00762035230350877
13 "STANDING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.000704979340543859
13 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.987636104210526
13 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.977704172105263
13 "STANDING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.986926242631579
13 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0295492164431579
13 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0753205243684211
13 "STANDING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.085471246877193
13 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.955577395789474
13 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.971721755964912
13 "STANDING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.973436596140351
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0981199986666667
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0412872577807018
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.053926078122807
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.978465124561404
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.980982661403509
13 "STANDING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.985177042982456
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.942695296842105
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.239943146315789
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.0524856614035088
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.992232401754386
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.974681225789474
13 "STANDING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.976827157368421
13 "STANDING" NA NA NA NA NA NA -0.773778140698477
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.335030121052632
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" 0.0955150666694737
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.246851507561404
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.231462709105263
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" 0.0194304158877193
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.152160966852632
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.353299848947368
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" 0.0921968931052632
13 "WALKING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.269896395250877
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.290460801694737
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.0439195137368421
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.342263716894737
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.190905932631579
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.447119510526316
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.204509715375614
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.219716159766667
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" 0.0946741596910526
13 "WALKING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.406173351578947
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.192856474047368
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.256213554508772
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.276607954736842
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.0229089170754386
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" 0.0741273597017544
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.126014216489474
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.435714710526316
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.318618506122807
13 "WALKING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.455333900526316
13 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.275883130350877
13 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0185660651947368
13 "WALKING" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.111431456192982
13 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "X" -0.346980394210526
13 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Y" 0.141866689392982
13 "WALKING" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.220503537026316
13 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0809590227198246
13 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Y" 0.00308364501403509
13 "WALKING" "Time" "Body" "Accelerator" "Y" "mean()" "Z" 0.00597249011754386
13 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.220910068015789
13 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Y" 0.0565488771722807
13 "WALKING" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.374633172105263
13 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.0174207634701754
13 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0798472502663158
13 "WALKING" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.0784205641252632
13 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.376059914210526
13 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.290023550315789
13 "WALKING" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.363369948070175
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0966598593263158
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0319849271912281
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0636693233473684
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.216812065298246
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.35776089977193
13 "WALKING" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.341765824491228
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.910855709298246
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.283658580877193
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.131299718666667
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.97254492245614
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.960899845614035
13 "WALKING" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.948637587719298
13 "WALKING" NA NA NA NA NA NA -0.163166456709506
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.0726602663212766
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.0364535247659574
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.151178724793617
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.385554490319149
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.014212010202766
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.120050767521277
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.0680436217021277
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.0924444167085106
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.233315176510213
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.11485155627234
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.207812348246809
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.276138039897872
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.346608657340426
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.45664123893617
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.304013848034043
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.114744976032191
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.141775116319149
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.356579475531915
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.319677124659574
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.133828886725532
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.212906662531915
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.174691860038298
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" 0.0665268394489362
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.034630804087234
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.452190386808511
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.24966032923617
13 "WALKING_DOWNSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.427008254255319
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.294907553404255
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0143723839108511
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.101993941531915
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "X" -0.0681563626617021
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Y" -0.03212524665
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.158333146191489
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.101704538333298
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Y" -0.00751868156382979
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.0252977670276596
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.0740908045319149
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.149027773519149
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.31704660987234
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.122672201757447
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Y" -0.0237205719148936
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.111284239655957
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.417014161553191
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.198848161170213
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.322774082765957
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0647199842553191
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0669414080765958
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0512020476
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.463736674255319
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.259163248340426
13 "WALKING_DOWNSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.367089485595745
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.941875619787234
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.211555112553191
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.0950820341687234
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.952643084042553
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.92854437106383
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.893962984042553
13 "WALKING_DOWNSTAIRS" NA NA NA NA NA NA -0.0954619733283559
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.382460736363636
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.0636564765818182
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.404785239945455
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.480080060363636
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.247165637745455
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" -0.285177288672727
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.266081292363636
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Y" 0.114656709636364
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.184842227972182
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.506212135636364
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.368996179072727
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.631496434363636
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.323344232581818
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.586022409090909
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.504002904418182
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.514337759454545
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.319400410981818
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.689235778909091
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.482113007636364
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.492176104727273
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.255338945927273
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.211194498501818
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.293383223927273
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" -0.240720823
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.562911002545455
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.364283258727273
13 "WALKING_UPSTAIRS" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.272525011818182
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.258203939581818
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0277392253910909
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "mean()" "Z" -0.125767265890909
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "X" -0.296284597454545
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Y" 0.104470773801818
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "N" "std()" "Z" -0.217210568085455
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "X" 0.0692442067545455
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Y" -0.00128009758363636
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "mean()" "Z" -0.0254126299290909
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "X" -0.487325539818182
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Y" -0.323333932218182
13 "WALKING_UPSTAIRS" "Time" "Body" "Accelerator" "Y" "std()" "Z" -0.660921263636364
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "X" -0.13829376226
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Y" 0.00381966911090909
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "mean()" "Z" 0.116679563256364
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "X" -0.541066687090909
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Y" -0.403572169636364
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "N" "std()" "Z" -0.211805111745455
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "X" -0.0664817176345455
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Y" -0.0453051954036364
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "mean()" "Z" -0.0661653916327273
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "X" -0.631037584
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Y" -0.678805915818182
13 "WALKING_UPSTAIRS" "Time" "Body" "Gyroscope" "Y" "std()" "Z" -0.550880346909091
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "X" 0.847634313454545
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Y" -0.357404501636364
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "mean()" "Z" -0.207507170584727
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "X" -0.946441502363636
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Y" -0.922054968727273
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Accelerator" "N" "std()" "Z" -0.910271096181818
13 "WALKING_UPSTAIRS" NA NA NA NA NA NA -0.359517063443058
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "X" -0.933936178235294
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Y" -0.930366906078431
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "mean()" "Z" -0.927882307058824
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "X" -0.442950364647059
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Y" -0.149752054909804
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "meanFreq()" "Z" 0.0313442249705882
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "X" -0.911972655156863
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Y" -0.905221049156863
14 "LAYING" "Frequency" "Body" "Accelerator" "N" "std()" "Z" -0.894055710980392
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "X" -0.972010709215686
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Y" -0.969342124313725
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "mean()" "Z" -0.968593195686275
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "X" -0.158599091641176
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Y" -0.231153333607843
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "meanFreq()" "Z" -0.0887922483196078
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "X" -0.973491388039216
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Y" -0.969113291372549
14 "LAYING" "Frequency" "Body" "Accelerator" "Y" "std()" "Z" -0.97491443
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "X" -0.949959040588235
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Y" -0.938087898235294
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "mean()" "Z" -0.949107162941176
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "X" -0.236882321219608
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Y" -0.277833948752941
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "meanFreq()" "Z" 0.023333252745098
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "X" -0.959740488627451
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Y" -0.929955407058824
14 "LAYING" "Frequency" "Body" "Gyroscope" "N" "std()" "Z" -0.957790479803922
14 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "X" 0.233275439803922
14 "LAYING" "Time" "Body" "Accelerator" "N" "mean()" "Y" -0.0113424652490196
